Branch,Mean_dNdS,RateClasses,OmegaOver1,WtOmegaOver1,LRT,p,p_Holm,BranchLength
Node20,2.535079013100845e-05,2,173.338910273863,0.1818460407213711,-0.0002095123163599055,0.5,1,154356.3268930361
Node2,10,1,0,0,0,1,1,0.0354622205862818
34784471,9.262021490996662e-05,2,126.8586869671345,0.3635834506220844,0.1715296936163213,0.3393779417838536,1,1279.627087706063
147900307,0.147112916559533,2,0,0,0,1,1,0.5753765808179235
Node24,0.3664125956095897,2,378.6598238039739,0.1698117279922683,2.202806874709495,0.06887984542215453,1,46.77647789708621
297716593,0.3502836915294248,2,299.9012188139944,0.3508104687753327,4.717352041039703,0.01492984542064407,0.4329655171986781,4.26525436811668
118101594,0.1923778523156128,2,9.166471356023917,0.2974748475568918,3.664047566213412,0.02779920585164031,0.7783777638459286,2.432795012188194
Node27,10,1,48056955.22031511,1,0.1896301680208126,0.3316123019236142,1,0.07736749609440886
Node23,3.793512850404916e-05,2,399.3019155389358,0.1971586205614849,-0.0001999744126806036,0.5,1,91831.98241868475
Node1,0.04487585410173629,2,0,0,0,1,1,1.662811802105401
260081539,0.2061928356827055,1,0,0,0,1,1,0.006941798149326734
62204570,0,1,0,0,0,1,1,2.200035874852558e-09
37719345,2.757897775449941,1,2.652230018974023,1,0.1143966807067045,0.3675965235617137,1,0.00594194206587591
126048464,10,1,inf,1,-0.001693605656328145,0.5,1,1.455062775900556e-09
185135301,0.7896117219661133,2,9999.999999998339,0.07380541160065213,162.5716111326619,0,0,3.979643358336267
Node9,0.3491286967200681,1,0,0,0,1,1,0.01453580794887923
Node7,0.1775076083833907,1,0,0,0,1,1,0.2055462673265265
66957892,0.179418247068114,2,0,0,0,1,1,0.373221438300902
Node6,10,1,19664841.0809444,1,0.5407237672334304,0.231066464301619,1,0.02861357879644394
67459927,0.1779270593271671,2,0,0,0,1,1,0.4192555798629234
Node5,0.1514827338259568,2,917.1681410376376,0.1534968915942212,5.497264185658423,0.009523124501558289,0.2380781125389572,4.636224551052031
148223726,0,1,0,0,0,1,1,2.000624455953761e-09
32765780,1.209325024623233,2,9999.999999998339,0.003327058928972115,10.78313734076073,0.0005121446213960934,0.01638862788467499,0.003506281169151399
Node16,0.2514903521746998,1,0,0,0,1,1,0.04440176155313227
301614317,0.4624273830764011,2,3.249767984155215,0.1527146953975638,3.319523030993878,0.03423084430132056,0.8215402632316935,0.0847612305557691
Node15,0.2000926497982887,2,0,0,0,1,1,0.7124325601594587
224081707,0.2523737708519694,2,1.670235023405529,0.09454815153660756,0.0634648226769059,0.400550578542339,1,0.2949740904952342
118101571,0.5408616185569028,1,0,0,0,1,1,0.01281808874025461
33413526,6.21663726658292,1,3.783485614191914,1,0.9458460909008863,0.1653894489193816,1,0.01228202582894604
Node22,0.5194996359643471,2,9999.999999998339,0.07541493873867955,7.018697482766584,0.004033144342484085,0.1129280415895544,38.67555257030229
Node20,0.2595085256429205,2,0,0,0,1,1,0.3450947056675241
Node14,0.5665167006342109,2,0,0,0,1,1,0.4927602516240059
Node4,0.0245958890048173,2,0,0,0,1,1,0.5405287415056312
224083924,0.4177247538428943,1,0,0,0,1,1,0.1587460810677162
34391470,0.4625115716200508,2,2.106091431455302,0.2937144588354729,2.629660481390601,0.05244206969329451,1,0.1822105073783033
Node25,1.477792411631828,2,3.856731146523219,0.552065423046364,6.893107421434252,0.004326436106601605,0.1168137748782433,0.3123162096490094
Node3,10,2,80.21824578963168,0.2295569569124358,20.06461805081926,3.743452613669263e-06,0.0001235339362510857,0.1853480435695252
149636066,0.3172601803892665,2,3.541073994545604,0.2111998131415849,9.13390743083437,0.001254576275618369,0.03889186454416943,0.2247691226075741
224078339,0.4378714946207857,2,11.64441552618067,0.1246111098396281,9.035988134826766,0.001323579643816519,0.03970738931449558,0.6960563734821367
Node29,0.1964801936292918,2,1.941740453926095,0.1783996556777002,0.6092309813466272,0.2175387531459735,1,0.1447790213343673
113931610,0.05275768235331894,1,0,0,0,1,1,1.27239598217724
Node28,10,2,89.88447572457292,0.1550882674508327,5.876937873843417,0.00767023924895649,0.1994262204728687,0.0849226453522452
Node2,0.2891672754871166,2,3333.685470762972,0.1300681030700679,8.488246232052916,0.001787241025175412,0.05182998973008696,74.40169304764392
31321984,0.05929021136376284,1,0,0,0,1,1,0.3436256748388999
Node1,0.04314525388212023,2,0,0,0,1,1,0.5006920567625653
31321986,3.761373428859666,2,9999.999999998339,0.06507994890241475,164.1718229402904,0,0,0.8149543806160718
52547120,0.3264548704838258,2,0,0,0,1,1,5.470415168918394e-10
113931174,1,1,0,0,0,1,1,7.258499812329027e-10
89269057,1,1,0,0,0,1,1,7.258499812329027e-10
Node6,10,1,2.240011736158588,1,-0.1264854831315461,0.5,1,0.03662578960025065
46249604,0.2109227744314401,2,24.53083129413368,0.02717636484274899,5.873704189398268,0.007684340323960759,0.1844241677750582,0.1455242882804488
Node5,0.06677123214081843,2,0,0,0,1,1,0.4312278379397446
224064639,0.3576526291389933,2,1466.06895337663,0.03805806223672559,4.644145492442476,0.01557982330409291,0.3583359359941369,15.79128840003113
118096659,0.639598475203906,2,2.038953460048619,0.322649621552034,0.2905113921660814,0.294946502226509,1,0.2084470063601369
Node10,3.589030535581593e-05,2,1790.434844997693,0.1292293227375024,-0.9051867173693608,1,1,554.6987920777934
Node4,1.695902947955581e-05,1,0,0,0,1,1,1197.680402174436
221221372,0.03619162908916229,2,0,0,0,1,1,1.238787553893868
33416941,3.047973358853303e-05,2,0,0,0,1,1,6.513403737237037
Node13,4.668931126347832e-05,2,171.4369791077063,0.1824863616289795,-0.000585293320909841,0.5,1,97220.11408830782
Node3,8.875535095353796e-05,2,41.78555738725834,0.2002646023386589,-0.000585269011935452,0.5,1,28852.82479490553
149411882,9.883868601757042e-05,2,63.57513638534966,0.4311647693002776,-0.0005852581853105221,0.5,1,64543.11748257514
Node2,10,1,21479579.68462149,1,-0.07164073778767488,0.5,1,0.03500474000141345
163916504,0.5593258455057555,1,0,0,0,1,1,0.06395265105837633
163915503,0.2721924504205607,1,0,0,0,1,1,0.0526346502797789
Node18,0.4722337846347648,2,1.003372709835615,0.4930873550856837,-8.462077312287875e-05,0.5,1,0.4116053024623743
224045084,0.220689218433811,2,9999.999999998339,0.1655964804623477,29.18932802794006,3.281987670522568e-08,8.20496917630642e-07,183.925380557374
50734157,0.7066480294122689,1,0,0,0,1,1,0.1174211679006898
Node21,0.08482226009158839,2,0,0,0,1,1,0.5815132653003364
Node17,3.352179667867355e-05,2,19.4005242488029,0.1986415590675298,-0.0005852497160958592,0.5,1,11062.58727702956
Node1,0.01786388745774816,2,0,0,0,1,1,5.553878342129994
126631550,0.7095568969704447,1,0,0,0,1,1,0.005730538243723702
283549195,1.504398615374557e-05,1,1.287000266325256,1,-0.06620389142335625,0.5,1,0.0008856448210730923
198418199,5.940739297222267e-05,2,1695.375004428517,0.1658651400773042,-0.002418855525320396,0.5,1,806717.7017381113
198421948,6.631132170032915e-05,2,852.2631109036297,0.2302396105472564,-0.00238940159761114,0.5,1,563238.4460228777
198415629,0.1428643715903004,2,0,0,0,1,1,0.6026578420812355
198431121,0.03881102810669639,2,0,0,0,1,1,1.645470734024484
Node7,5.086283278119448e-05,2,29.62378363648448,0.17434787478209,-0.002419287309749052,0.5,1,15818.73922095992
Node5,1.145226715265154e-05,1,0,0,0,1,1,1020.544597062412
Node3,2.247462247741854e-05,2,183.7595431084085,0.06045498151776996,-0.002394377064774744,0.5,1,32850.28042327537
198432527,0.2849242769851016,2,3332.666666666113,0.02857771257897457,23.71462983343372,5.586498197929224e-07,9.497046936479681e-06,3.717668127631765
198432529,0.4743479507839733,1,0,0,0,1,1,0.02642964652514972
Node11,0.09358903321525419,2,1.058192142729169,0.1534977889244129,0.01483079830359202,0.4515359279108345,1,0.1826506203142565
198413073,6.231810384548469,1,inf,1,0.5096864036568149,0.2376373205481652,1,0.04947355240113923
Node10,0.0696966223701378,2,0,0,0,1,1,2.037624927089478
Node2,5.591792707544925e-05,2,209.9525986554769,0.2221834116412118,-0.002420961685857037,0.5,1,53197.23905760483
198432187,0.4892662578841843,1,0,0,0,1,1,0.1348747804421609
Node1,0.2156583671469456,2,6.948376048057196,0.07867111458787768,3.361075935179542,0.03337722048961589,0.5006583073442383,0.2783514013300559
198435062,0.3181881335744042,1,0,0,0,1,1,0.008230013216110414
198412933,0.2715061719337489,2,586.4524314452947,0.008881535047247424,8.999459008762642,0.001350297690102087,0.02160476304163339,0.1037464405669564
301614025,0.06414810415849928,2,0,0,0,1,1,0.6866920225050189
118116209,8.769471619142841e-05,2,18.55555287293641,0.30169176958894,-0.005720365192246391,0.5,1,17423.30402093754
Node4,10,2,73.76526826334721,0.1396874347909979,0.5707456185591582,0.2249813897649902,1,0.1315476085607013
301611277,0.1101774527622915,2,0,0,0,1,1,0.8242050904879755
Node3,10,1,0,0,0,1,1,0.8807381111783292
301616261,1.535943956610641,2,2.736968159871555,0.3259567469752359,5.836536464979872,0.007848347872360328,0.09418017446832394,0.3065070950827944
301623960,0.3213848588713297,2,9999.999999998339,0.1582672891003275,19.54607613226472,4.910111727374211e-06,6.874156418323896e-05,53.86468050908501
Node8,0.05162906688099339,2,0,0,0,1,1,0.6670214897543372
Node2,9.430827459221387e-06,1,0,0,0,1,1,2.755213841010626
301627131,2.69757314080634,2,9999.999999998339,0.1382999657456266,74.53708507962074,0,0,7.667739740561593
301611155,0.496154210688207,2,9999.999999998339,0.01376691251692497,8.224960727155121,0.002065904976789767,0.02685676469826698,0.4133043894363997
301623992,0.7904548339799191,2,9999.999999998339,0.07761657670724376,56.58771493699169,2.686739719592879e-14,4.298783551348606e-13,18.01645974651507
Node13,0.08617408832506183,2,9999.999999998339,0.03130713318406686,3.606003879453056,0.02878565021763191,0.316642152393951,0.5889776799183525
Node11,5.546046275965749e-05,2,146.7973412422775,0.2109233959342445,-0.00573116588202538,0.5,1,91857.20359772623
Node1,0.01467434211028537,2,0,0,0,1,1,2.607792888927142
301607685,0.9829854396091964,2,9999.999999998339,0.04703595026518703,54.90301695830203,6.333822355486518e-14,9.500733533229777e-13,0.1257882715849722
301608541,0.2933428975115209,1,0,0,0,1,1,0.01177089619717612
149636281,0.06929393896139022,2,4.32408960570883,0.1623603352215474,3.441217883526406,0.03179440139530121,0.8266544362778314,1.263766611411431
126306431,10,1,inf,1,0.4641893977714062,0.2478362667951214,1,0.06650961163700829
Node6,4.450234463702652e-05,2,45.99198313808466,0.1414507001324341,0.093606135709706,0.3798209016240106,1,20.74240822988613
149409071,0.2814932097185796,2,1.309748204143264,0.4267389888471977,0.1081027049658587,0.371157302520898,1,1.342129722800618
Node5,10,1,inf,1,0.07971164016998955,0.3888442839708069,1,0.05037652611883459
260825249,0.7337390241320602,2,3333.11109171971,0.1044130551505356,6.284163013973739,0.006091079853059844,0.1644591560326158,19.20359817586359
260825251,0.2080650196824786,2,898.9003224636069,0.07045248273356819,2.132591711146233,0.07209838361352972,1,38.26932079472814
Node10,0.60316510362862,2,34.85404483019696,0.2320366153585912,2.51936775329159,0.05622783222417699,1,0.2738393947325899
Node4,2.296288538736253e-05,2,41.9263086444783,0.111851545429226,-0.0002264856157125905,0.5,1,14773.66309156593
198432391,6.752664725379001e-05,2,188.4506194344708,0.2042625075908288,-0.0002266938354296144,0.5,1,113603.5092750948
198427634,0.005775225872084315,2,0,0,0,1,1,7.792605576623218
Node14,1.492537372852179e-05,2,117.3006972288534,0.0830601210932429,-0.03164213318450493,0.5,1,25.56488741677904
198421440,7.307907797828198e-05,2,51.17430908490018,0.2763140584567723,-0.0002266358278575353,0.5,1,42403.15675690473
Node13,0.01536669552489783,2,0,0,0,1,1,4.13535625993321
Node3,1.214715169399744e-05,1,0,0,0,1,1,1063.269279787309
157423169,10,1,30079439.26761431,1,0.6508931921307521,0.2098967605222555,1,0.04397046919835177
301621617,0.4929576101078209,1,0,0,0,1,1,0.1955739360114266
Node19,0.1843922165426679,2,0,0,0,1,1,0.7496941059625862
163915590,0.6676119479236547,1,2.666858398637514,1,0.04145876963229966,0.4193274717213872,1,0.03678554795067113
161611814,0.2334008228185338,1,0,0,0,1,1,0.1019766480904968
Node22,0.3263714057078287,1,0,0,0,1,1,0.2339043639387819
Node18,4.39870081401069e-05,2,1.527319395944058,0.1904845780989169,-0.0002266240080643911,0.5,1,1913.853212867465
Node2,5.910248448736362e-05,2,13.63711887593903,0.3180325323598097,-0.0002267871459480375,0.5,1,13743.1496589756
292610363,4.696384024681021e-05,2,1.165017507425136,0.08220695740616957,-0.0002264328941237181,0.5,1,1343.361970951239
Node1,0.0607960001987098,2,0,0,0,1,1,1.271818180742245
189516775,6.371268638189013e-08,1,0,0,0,1,1,0.009918087096499431
158253852,1.077546326233855,1,1.878096147543507,1,-0.001476677320169983,0.5,1,0.00679453627076427
189230244,0.1332330962978006,1,0,0,0,1,1,0.04820770546132661
49119259,0.2403646262005727,1,0,0,0,1,1,0.06000516898146466
Node5,10,1,inf,1,0.7277160298799572,0.1968122576965801,1,0.01258040206635458
147905282,0.1674717479196841,2,12.57339036561591,0.01684643435629518,3.143757976074994,0.03810900384829363,0.6478530654209917,0.02474676558728845
Node4,0.701131595598713,2,3.848518200863032,0.4188394135824274,2.216789200891071,0.06825835578885336,1,0.4898131038062239
15027012,0.2004301509617681,2,0,0,0,1,1,0.7196167159013603
Node3,10,1,inf,1,0.01777329944343364,0.4469715242554879,1,0.007009301190677685
149642059,1.777521665575001,1,1.395488272855654,1,0.05019798914145213,0.4113595577180154,1,0.2385151900613483
126338479,0.1078661059093958,1,0,0,0,1,1,0.3671496382726332
Node10,0.216576888285563,2,0,0,0,1,1,0.4889140217808561
Node2,0.1354652499428419,1,0,0,0,1,1,0.578813734764772
209154570,0.005466863012501368,2,0,0,0,1,1,5.949471882447576
56269430,5.031739002632114e-05,2,188.8900501488897,0.1949504127740985,-0.0003679520432342542,0.5,1,125225.2962667435
Node13,0.1098762389330072,1,0,0,0,1,1,0.4188198002828373
Node1,1.051928886498538,2,5.195141253942447,0.4529477138046217,1.056270933850101,0.1520336210264593,1,0.3321293301921799
56269168,0.2719698889429645,2,2.056994552839861,0.1336100711952495,1.182570735503759,0.1384166328611673,1,0.09424978906250474
301607387,0.6318336649858092,1,4.36326813841958,1,0.07623093537768,0.3912358213292874,1,0.02663358157613021
114649743,0.3592625319018135,1,0,0,0,1,1,0.002626803390404053
214010191,1,1,0,0,0,1,1,0
Node15,0.321444735831219,2,9999.999999998339,0.01396075426444565,9.974564406245918,0.000793587700087639,0.03650503420403139,1.978815443989672
22477828,1.147598151083506,2,4735.966067032246,0.01894050806656356,52.26101349231249,2.429723089392155e-13,1.190564313802156e-11,0.2132641921791468
Node14,1,1,0,0,0,1,1,0
116283317,1,1,0,0,0,1,1,0
Node13,10,1,inf,1,0.695270585554681,0.2021887119750658,1,0.001276835283755802
186910286,1,1,0,0,0,1,1,0
10433027,10,1,inf,1,0.6234233069844777,0.2148890006129735,1,0.001087947725305741
Node20,1,1,0,0,0,1,1,0
Node12,0.417142328372749,1,0,0,0,1,1,0.002371255492150906
114649741,0.4193932750548842,1,0,0,0,1,1,0.007122976465160553
Node11,0.08190771624318258,1,0,0,0,1,1,0.005799148984651042
297694102,0.2439189682238208,1,0,0,0,1,1,0.005373997327747549
Node10,2.140250319251308e-07,1,0,0,0,1,1,0.002927671958400814
296195747,10,1,inf,1,5.559978881479765,0.009187817962043099,0.367512718481724,0.00994233412049879
296189241,10,1,inf,1,0.8018390548459138,0.1852720453059658,1,0.001682923547704852
Node25,0.3202467688301014,2,8.891595299103555,0.06263745253108155,2.907981747637677,0.04407105686844215,1,0.03703060538367108
Node9,10,1,inf,1,1.493641818578908,0.1108261349078787,1,0.003371096777422434
109120792,0.2657156379996793,2,42.88456205659249,0.009324661455670791,5.602948441952321,0.008965138765131164,0.3675706893703777,0.01847655796267111
Node8,0.8375244573962664,2,3.578001296313783,0.08611579191245733,0.01785486481821863,0.4468507049902608,1,0.0381273362979799
73989042,0.2134482623576831,1,0,0,0,1,1,0.06176773114392423
301764631,0.2540805847164379,2,3332.861189292627,0.01348441485672058,12.31249256032606,0.0002249683637918221,0.01057351309821564,1.722919608628887
Node30,0.351517923373419,1,0,0,0,1,1,0.0281638273114947
73587127,0.6917019137940257,2,51.6897296959298,0.1161996067734916,24.47801619607708,3.758128125919136e-07,1.803901500441185e-05,0.5836085827956722
Node29,0.3569334670407674,1,0,0,0,1,1,0.01710718683535454
Node7,4.054424351270596,1,inf,1,0.2208555915676698,0.3191943862336549,1,0.002133161922866745
291408981,0.3474319352454928,1,0,0,0,1,1,0.08974279817160757
Node6,0.1276537865764423,1,0,0,0,1,1,0.0332673874911385
29126931,1,1,0,0,0,1,1,0
26349925,0.368925430726274,1,0,0,0,1,1,0.002149393601728633
Node36,0.1057569963788486,1,0,0,0,1,1,0.03653857452523272
55741512,0.1939273798231808,2,4.643349116447748,0.06261640001868973,2.714835178230715,0.04970961965684623,1,0.04358869432955443
Node35,0.216926897333018,1,0,0,0,1,1,0.08927863647885283
Node5,0.7596262871491725,2,3.880688147736222,0.3630085039865405,7.724453221431759,0.002723892791014426,0.1171273900136203,0.2144046575021694
149635884,0.1741077649071266,2,1790.434915555207,0.06945601226517717,8.166456772338279,0.0021336093073408,0.09387880952299521,45.65102499527583
Node4,0.2323751569160121,2,1.888495714893713,0.1695999922474627,0.5291324723402795,0.2334859073223402,1,0.1180021574715938
224043356,0.3029575967753027,2,4.729743953831822,0.1121115057590635,3.649440463050269,0.02804402575553183,1,0.08295309426995796
53132222,0.3564764539614091,2,119.2650458631695,0.06082950219020655,9.071386337891454,0.001298200762948842,0.05841903433269791,0.8839842047876952
Node41,0.1864865143131659,2,1771.957848655095,0.04185931406917021,2.953973794526974,0.04283333731847239,1,19.21453903746981
Node3,10,1,0,0,0,1,1,0.3321413611952579
260796035,8.222168989634717e-05,2,1.057903123721082,0.4540075798514224,0.01494163815732463,0.4513560606660593,1,1.092994178179128
41053682,0.08659450526609072,2,0,0,0,1,1,2.736953147707076
Node44,10,1,inf,1,0.09855296181558515,0.3767865477397737,1,0.04227131160926228
